year,state,industry,nsva,industry_startups,industry_share,industry_cagr_3y,startup_cagr_3y,economic_strength_score,industry_growth_score,startup_momentum_score,underpenetration_score,industry_presence_score,balanced_opportunity_score,growth_opportunity_score,market entry_opportunity_score,balanced_rank,growth_rank,market entry_rank,opportunity_tier,key_drivers,top_drivers,weakest_dimensions,best_strategy,business_recommendation,ml_growth_probability,ml_high_growth_prediction,ml_growth_category
2025,Bihar,Agriculture,969815.0,61.0,0.0889212827988338,19.218168250677813,9.256208162890168,35.71,92.86,78.57,13.84,92.86,62.77,67.77,50.58,3.0,3.0,5.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Growth, Industry Presence. Potential constraints: Underpenetration, Economic Strength.",38.99,0.0,Low
2025,Bihar,Analytics,969815.0,4.0,0.0058309037900874,58.74010519681994,9.256208162890168,20.0,88.89,90.0,49.62,80.0,65.7,73.53,55.66,4.0,2.0,5.0,Moderate Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Economic Strength, Underpenetration",Growth,"Strong market opportunity. Key strengths: Startup Momentum, Industry Growth. Main consideration: Economic Strength, Underpenetration.",50.93,1.0,Moderate
2025,Bihar,Architecture Interior Design,969815.0,3.0,0.0043731778425655,44.22495703074083,9.256208162890168,25.0,100.0,83.33,52.96,41.67,60.59,73.09,55.89,4.0,2.0,7.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Industry Presence",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Economic Strength, Industry Presence.",53.18,1.0,Moderate
2025,Bihar,Automotive,969815.0,12.0,0.0174927113702623,-2.6328111832561674,9.256208162890168,25.0,75.0,91.67,34.42,33.33,51.88,61.88,45.33,6.0,3.0,8.0,Moderate Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Economic Strength, Industry Presence",Growth,"Moderate market opportunity with strength in Startup Momentum, Industry Growth. Potential constraints: Economic Strength, Industry Presence.",66.01,1.0,High
2025,Bihar,Biotechnology,969815.0,2.0,0.0029154518950437,0.0,9.256208162890168,30.77,36.36,84.62,57.44,15.38,44.91,49.98,43.74,10.0,7.0,9.0,Moderate Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Presence, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Presence, Economic Strength.",70.72,1.0,High
2025,Bihar,Chemicals,969815.0,2.0,0.0029154518950437,-12.64195352637011,9.256208162890168,25.0,25.0,91.67,57.44,8.33,41.49,46.49,39.73,11.0,9.0,11.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Presence, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Presence, Economic Strength.",74.29,1.0,High
2025,Bihar,Construction,969815.0,134.0,0.19533527696793,10.617337559120866,9.256208162890168,35.71,57.14,78.57,8.77,85.71,53.18,53.54,41.2,6.0,7.0,10.0,Moderate Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Presence, Startup Momentum. Potential constraints: Underpenetration, Economic Strength.",41.84,0.0,Moderate
2025,Bihar,Design,969815.0,2.0,0.0029154518950437,25.99210498948732,9.256208162890168,30.77,76.92,84.62,57.44,38.46,57.64,66.49,54.16,6.0,4.0,8.0,Moderate Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Economic Strength, Industry Presence",Growth,"Moderate market opportunity with strength in Startup Momentum, Industry Growth. Potential constraints: Economic Strength, Industry Presence.",62.65,1.0,High
2025,Bihar,Education,969815.0,48.0,0.0699708454810495,10.064241629820891,9.256208162890168,30.77,84.62,84.62,16.28,84.62,60.18,65.56,47.96,3.0,3.0,7.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Underpenetration, Economic Strength.",50.1,1.0,Moderate
2025,Bihar,Enterprise Software,969815.0,7.0,0.010204081632653,20.507113208761503,9.256208162890168,25.0,83.33,83.33,42.97,16.67,50.26,62.76,47.06,9.0,4.0,9.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Industry Presence, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Industry Presence, Economic Strength.",54.26,1.0,Moderate
2025,Bihar,Events,969815.0,2.0,0.0029154518950437,0.0,9.256208162890168,30.77,30.77,84.62,57.44,23.08,45.33,48.8,43.39,11.0,9.0,11.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Presence, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Presence, Economic Strength.",70.72,1.0,High
2025,Bihar,Fashion,969815.0,7.0,0.010204081632653,20.507113208761503,9.256208162890168,30.77,65.38,84.62,42.97,23.08,49.36,58.02,45.97,9.0,5.0,9.0,Moderate Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Industry Presence, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Industry Growth; constraints: Industry Presence, Economic Strength.",54.26,1.0,Moderate
2025,Bihar,Finance Technology,969815.0,19.0,0.0276967930029154,13.48455252486973,9.256208162890168,25.0,91.67,91.67,26.59,58.33,58.65,68.65,48.81,3.0,1.0,7.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Economic Strength, Underpenetration.",51.88,1.0,Moderate
2025,Bihar,Food & Beverages,969815.0,48.0,0.0699708454810495,18.28992229188444,9.256208162890168,35.71,84.62,78.57,16.28,85.71,60.18,64.66,48.95,2.0,2.0,7.0,High Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Presence, Industry Growth. Potential constraints: Underpenetration, Economic Strength.",46.95,0.0,Moderate
2025,Bihar,Green Technology,969815.0,2.0,0.0029154518950437,-34.13662439916505,9.256208162890168,30.77,7.69,84.62,57.44,7.69,37.64,39.18,37.23,12.0,12.0,12.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Growth, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Growth, Industry Presence.",75.85,1.0,Very High
2025,Bihar,Healthcare & Lifesciences,969815.0,47.0,0.0685131195335276,5.522714724507494,9.256208162890168,35.71,84.62,78.57,16.64,14.29,45.97,57.59,41.92,7.0,5.0,9.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Industry Presence, Underpenetration",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Industry Presence, Underpenetration.",56.36,1.0,Moderate
2025,Bihar,House-Hold Services,969815.0,6.0,0.0087463556851311,25.99210498948732,9.256208162890168,25.0,86.36,83.33,45.32,91.67,66.34,71.79,55.87,2.0,3.0,6.0,High Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Economic Strength, Underpenetration",Growth,"Strong market opportunity. Key strengths: Industry Presence, Industry Growth. Main consideration: Economic Strength, Underpenetration.",56.27,1.0,Moderate
2025,Bihar,Human Resources,969815.0,26.0,0.0379008746355685,20.123329994304417,9.256208162890168,30.77,76.92,84.62,22.48,92.31,61.42,64.88,49.05,3.0,3.0,6.0,High Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Presence, Startup Momentum. Potential constraints: Underpenetration, Economic Strength.",53.89,1.0,Moderate
2025,Bihar,IT Services,969815.0,52.0,0.075801749271137,15.21476602058922,9.256208162890168,30.77,92.31,84.62,15.2,23.08,49.19,61.89,43.02,5.0,3.0,9.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Underpenetration, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Industry Growth, Startup Momentum; constraints: Underpenetration, Industry Presence.",44.45,0.0,Moderate
2025,Bihar,Indic Language Startups,969815.0,1.0,0.0014577259475218,0.0,9.256208162890168,25.0,68.18,83.33,62.91,8.33,49.55,60.61,49.18,9.0,4.0,9.0,Moderate Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Industry Presence, Economic Strength",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Industry Growth; constraints: Industry Presence, Economic Strength.",72.73,1.0,High
2025,Bihar,Internet of Things,969815.0,5.0,0.0072886297376093,18.56311014966876,9.256208162890168,18.18,100.0,90.91,47.22,63.64,63.99,75.35,55.07,3.0,1.0,8.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Economic Strength, Underpenetration.",59.08,1.0,Moderate
2025,Bihar,Logistics,969815.0,5.0,0.0072886297376093,70.99759466766969,9.256208162890168,30.77,100.0,84.62,47.22,30.77,58.67,71.75,54.93,4.0,1.0,7.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Industry Presence",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Economic Strength, Industry Presence.",49.62,0.0,Moderate
2025,Bihar,Marketing,969815.0,7.0,0.010204081632653,11.86889420813968,9.256208162890168,30.77,92.31,84.62,42.97,23.08,54.75,67.44,51.35,7.0,2.0,7.0,Moderate Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Industry Presence, Economic Strength",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Industry Presence, Economic Strength.",60.84,1.0,High
2025,Bihar,Media & Entertainment,969815.0,8.0,0.0116618075801749,16.96070952851465,9.256208162890168,30.77,69.23,84.62,40.34,46.15,54.22,61.15,48.26,8.0,4.0,9.0,Moderate Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Startup Momentum, Industry Growth. Potential constraints: Economic Strength, Underpenetration.",57.46,1.0,Moderate
2025,Bihar,Non- Renewable Energy,969815.0,2.0,0.0029154518950437,-41.51964523574267,9.256208162890168,25.0,50.0,91.67,57.44,50.0,54.82,59.4,48.9,6.0,7.0,10.0,Moderate Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Economic Strength, Industry Growth",Growth,"Moderate market opportunity with strength in Startup Momentum, Underpenetration. Potential constraints: Economic Strength, Industry Growth.",75.69,1.0,Very High
2025,Bihar,Other Specialty Retailers,969815.0,4.0,0.0058309037900874,10.064241629820891,9.256208162890168,30.77,15.38,84.62,49.62,7.69,37.62,40.31,36.42,12.0,11.0,12.0,Lower Opportunity,"Startup Momentum, Underpenetration","Startup Momentum, Underpenetration","Industry Presence, Industry Growth",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Underpenetration; constraints: Industry Presence, Industry Growth.",60.55,1.0,High
2025,Bihar,Pets & Animals,969815.0,2.0,0.0029154518950437,25.99210498948732,9.256208162890168,38.46,95.0,84.62,57.44,53.85,65.87,75.12,61.62,2.0,1.0,5.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Industry Presence",Growth,"Strong market opportunity. Key strengths: Industry Growth, Startup Momentum. Main consideration: Economic Strength, Industry Presence.",62.65,1.0,High
2025,Bihar,Professional & Commercial Services,969815.0,19.0,0.0276967930029154,-17.632055554628234,9.256208162890168,30.77,7.69,84.62,26.59,7.69,31.47,33.01,27.98,13.0,13.0,13.0,Lower Opportunity,"Startup Momentum, Economic Strength","Startup Momentum, Economic Strength","Industry Growth, Industry Presence",Growth,"Lower relative opportunity under the balanced strategy. Primary strengths: Startup Momentum, Economic Strength; constraints: Industry Growth, Industry Presence.",65.53,1.0,High
2025,Bihar,Real Estate,969815.0,13.0,0.0189504373177842,13.040381433805548,9.256208162890168,30.77,46.15,84.62,33.56,92.31,57.48,56.33,46.22,5.0,6.0,9.0,Moderate Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Economic Strength, Underpenetration",Balanced,"Moderate market opportunity with strength in Industry Presence, Startup Momentum. Potential constraints: Economic Strength, Underpenetration.",52.84,1.0,Moderate
2025,Bihar,Renewable Energy,969815.0,22.0,0.032069970845481,16.260329205681458,9.256208162890168,30.77,61.54,84.62,24.42,53.85,51.04,56.04,42.71,7.0,6.0,8.0,Moderate Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Underpenetration, Economic Strength",Growth,"Moderate market opportunity with strength in Startup Momentum, Industry Growth. Potential constraints: Underpenetration, Economic Strength.",54.49,1.0,Moderate
2025,Bihar,Retail,969815.0,19.0,0.0276967930029154,28.283371042560155,9.256208162890168,30.77,84.62,84.62,26.59,100.0,65.32,69.17,52.59,2.0,2.0,7.0,High Opportunity,"Industry Presence, Industry Growth","Industry Presence, Industry Growth","Underpenetration, Economic Strength",Growth,"Strong market opportunity. Key strengths: Industry Presence, Industry Growth. Main consideration: Underpenetration, Economic Strength.",46.69,0.0,Moderate
2025,Bihar,Robotics,969815.0,2.0,0.0029154518950437,25.99210498948732,9.256208162890168,25.0,83.33,91.67,57.44,25.0,56.49,68.57,53.07,6.0,4.0,8.0,Moderate Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Economic Strength, Industry Presence",Growth,"Moderate market opportunity with strength in Startup Momentum, Industry Growth. Potential constraints: Economic Strength, Industry Presence.",62.65,1.0,High
2025,Bihar,Safety,969815.0,4.0,0.0058309037900874,58.74010519681994,9.256208162890168,20.0,100.0,90.0,49.62,100.0,71.92,79.42,59.88,2.0,2.0,6.0,High Opportunity,"Industry Growth, Industry Presence","Industry Growth, Industry Presence","Economic Strength, Underpenetration",Growth,"Strong market opportunity. Key strengths: Industry Growth, Industry Presence. Main consideration: Economic Strength, Underpenetration.",50.93,1.0,Moderate
2025,Bihar,Security Solutions,969815.0,12.0,0.0174927113702623,6.265856918261115,9.256208162890168,30.77,76.92,84.62,34.42,92.31,63.81,67.27,52.63,2.0,3.0,8.0,High Opportunity,"Industry Presence, Startup Momentum","Industry Presence, Startup Momentum","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Industry Presence, Startup Momentum. Potential constraints: Economic Strength, Underpenetration.",59.66,1.0,Moderate
2025,Bihar,Social Impact,969815.0,7.0,0.010204081632653,32.63524026321307,9.256208162890168,35.71,73.08,78.57,42.97,64.29,58.92,63.81,52.51,3.0,3.0,8.0,High Opportunity,"Startup Momentum, Industry Growth","Startup Momentum, Industry Growth","Economic Strength, Underpenetration",Growth,"Moderate market opportunity with strength in Startup Momentum, Industry Growth. Potential constraints: Economic Strength, Underpenetration.",52.07,1.0,Moderate
2025,Bihar,Social Network,969815.0,2.0,0.0029154518950437,0.0,9.256208162890168,33.33,86.36,83.33,57.44,50.0,62.09,70.88,57.84,3.0,1.0,6.0,High Opportunity,"Industry Growth, Startup Momentum","Industry Growth, Startup Momentum","Economic Strength, Industry Presence",Growth,"Moderate market opportunity with strength in Industry Growth, Startup Momentum. Potential constraints: Economic Strength, Industry Presence.",70.72,1.0,High
